  dRA*cosD, d(DEC)/dt,  hEcl-Lon,hEcl-Lat,                r,       rdot,             delta,     deldot,       VmagSn,     VmagOb,     S-O-T,      PlAng,aid,RA_Hours,RA_Minutes,RA_Seconds,DEC_Degrees,DEC_Minutes,DEC_Seconds,Date
5.778248,-32.3714,300.8489,3.3149,0.76217181,-2.9979566,0.319908974,12.0834506,36.9654336,12.267896,31.4315,-10.64194,1.1,5,6,25.4,30,48,47.4,11-07-2021
10.86524,-31.6997,302.4547,3.3024,0.760483046,-2.849831,0.326948877,12.2959291,37.0352842,12.4924441,32.2705,-10.42479,1.1,5,6,40.93,30,35,58.6,12-07-2021
15.79758,-31.012,304.0674,3.2872,0.75888067,-2.6988184,0.334109031,12.4999524,37.1017266,12.7175289,33.0827,-10.21027,1.1,5,7,5.74,30,23,26.2,13-07-2021
20.5758,-30.3161,305.6867,3.2694,0.757366312,-2.5450411,0.341384548,12.695504,37.1646674,12.9430947,33.8682,-9.99858,1.1,5,7,39.48,30,11,10.4,14-07-2021
25.20141,-29.6194,307.3122,3.2489,0.755941533,-2.3886287,0.348770529,12.882561,37.2240173,13.1690734,34.6275,-9.78988,1.1,5,8,21.84,29,59,11.2,15-07-2021
29.67672,-28.9279,308.9436,3.2257,0.754607815,-2.2297183,0.356262059,13.0610867,37.2796907,13.3953797,35.3609,-9.58432,1.1,5,9,12.51,29,47,28.8,16-07-2021
34.0046,-28.2471,310.5805,3.1998,0.753366558,-2.0684542,0.363854198,13.2310241,37.3316061,13.621907,36.0689,-9.38201,1.1,5,10,11.19,29,36,2.8,17-07-2021
38.18832,-27.5817,312.2224,3.1711,0.75221908,-1.9049875,0.371541961,13.3922893,37.3796868,13.8485213,36.752,-9.18305,1.1,5,11,17.59,29,24,52.9,18-07-2021
42.23133,-26.9359,313.8692,3.1398,0.751166606,-1.739476,0.379320311,13.5447659,37.4238607,14.0750564,37.4108,-8.98752,1.1,5,12,31.42,29,13,58.8,19-07-2021
46.13701,-26.3131,315.5202,3.1058,0.75021027,-1.5720834,0.387184129,13.6883024,37.4640612,14.3013082,38.0459,-8.79547,1.1,5,13,52.41,29,3,19.9,20-07-2021
49.90846,-25.7164,317.1751,3.0692,0.74935111,-1.4029792,0.395128202,13.8227154,37.5002268,14.5270335,38.6578,-8.60693,1.1,5,15,20.28,28,52,55.6,21-07-2021
53.54831,-25.1487,318.8334,3.0299,0.748590064,-1.2323385,0.403147203,13.9478017,37.5323017,14.7519548,39.2473,-8.42195,1.1,5,16,54.77,28,42,45.4,22-07-2021
57.05859,-24.6123,320.4948,2.988,0.747927967,-1.0603409,0.411235688,14.0633593,37.5602363,14.9757731,39.8148,-8.24052,1.1,5,18,35.63,28,32,48.5,23-07-2021
60.44079,-24.1094,322.1588,2.9435,0.747365551,-0.8871704,0.419388102,14.1692138,37.5839869,15.198188,40.3612,-8.06265,1.1,5,20,22.6,28,23,4,24-07-2021
63.69605,-23.6419,323.8249,2.8964,0.746903438,-0.7130148,0.427598803,14.2652431,37.6035161,15.4189188,40.8871,-7.88833,1.1,5,22,15.44,28,13,31.2,25-07-2021
66.82545,-23.2116,325.4927,2.8469,0.746542142,-0.5380649,0.4358621,14.351391,37.6187931,15.6377209,41.3931,-7.71753,1.1,5,24,13.89,28,4,9.2,26-07-2021
69.83024,-22.8196,327.1618,2.7949,0.746282066,-0.3625143,0.444172285,14.4276684,37.6297936,15.8543921,41.8801,-7.55022,1.1,5,26,17.73,27,54,57,27-07-2021
72.71204,-22.4669,328.8317,2.7405,0.746123501,-0.1865585,0.452523676,14.4941439,37.6365003,16.0687707,42.3486,-7.38634,1.1,5,28,26.71,27,45,53.8,28-07-2021
75.47289,-22.1541,330.5018,2.6838,0.746066623,-0.0103942,0.460910645,14.5509278,37.6389024,16.2807262,42.7995,-7.22586,1.1,5,30,40.62,27,36,58.5,29-07-2021
78.11521,-21.8813,332.1719,2.6247,0.746111497,0.165781,0.469327633,14.5981581,37.636996,16.4901493,43.2333,-7.0687,1.1,5,32,59.21,27,28,10.2,30-07-2021
80.64169,-21.6487,333.8413,2.5635,0.746258071,0.3417698,0.477769168,14.6359888,37.6307843,16.6969428,43.6509,-6.9148,1.1,5,35,22.29,27,19,28,31-07-2021
83.05523,-21.4558,335.5097,2.5002,0.746506181,0.5173751,0.486229868,14.6645837,37.6202771,16.9010155,44.0527,-6.76409,1.1,5,37,49.62,27,10,50.8,01-08-2021
85.35881,-21.302,337.1766,2.4347,0.746855549,0.6924014,0.494704451,14.6841134,37.6054912,17.1022793,44.4397,-6.6165,1.1,5,40,21.01,27,2,17.9,02-08-2021
87.55546,-21.1868,338.8416,2.3673,0.747305784,0.8666548,0.503187732,14.6947568,37.58645,17.3006492,44.8123,-6.47195,1.1,5,42,56.24,26,53,48.1,03-08-2021
89.64818,-21.1092,340.5042,2.298,0.747856384,1.0399442,0.511674634,14.6967025,37.5631836,17.4960449,45.1712,-6.33037,1.1,5,45,35.13,26,45,20.7,04-08-2021
91.63998,-21.0682,342.1639,2.2269,0.748506739,1.2120813,0.520160193,14.6901528,37.5357287,17.6883943,45.517,-6.19167,1.1,5,48,17.48,26,36,54.7,05-08-2021
93.53385,-21.0627,343.8204,2.154,0.749256129,1.3828818,0.528639565,14.6753255,37.5041281,17.8776377,45.8503,-6.05577,1.1,5,51,3.11,26,28,29.3,06-08-2021
95.33282,-21.0915,345.4732,2.0795,0.750103731,1.5521652,0.537108038,14.6524562,37.468431,18.0637316,46.1718,-5.92259,1.1,5,53,51.83,26,20,3.6,07-08-2021
97.04,-21.1532,347.1219,2.0035,0.751048617,1.7197563,0.545561039,14.6217961,37.4286925,18.2466524,46.4819,-5.79206,1.1,5,56,43.47,26,11,36.8,08-08-2021
98.65863,-21.2465,348.766,1.926,0.75208976,1.8854848,0.553994146,14.5836088,37.3849732,18.4263971,46.7812,-5.6641,1.1,5,59,37.86,26,3,8.2,09-08-2021
100.1921,-21.3699,350.4053,1.8472,0.753226038,2.049186,0.562403089,14.5381618,37.3373395,18.6029821,47.0702,-5.53862,1.1,6,2,34.84,25,54,37,10-08-2021
101.6438,-21.522,352.0393,1.7671,0.754456233,2.2107017,0.570783754,14.4857175,37.2858627,18.7764384,47.3495,-5.41555,1.1,6,5,34.26,25,46,2.5,11-08-2021
103.0175,-21.7012,353.6676,1.6858,0.755779038,2.36988,0.57913217,14.4265222,37.230619,18.9468043,47.6195,-5.29481,1.1,6,8,35.97,25,37,24,12-08-2021
104.3168,-21.906,355.2899,1.6035,0.757193063,2.5265756,0.587444507,14.3607972,37.1716894,19.1141171,47.8806,-5.17634,1.1,6,11,39.82,25,28,40.8,13-08-2021
105.5453,-22.1349,356.9058,1.5202,0.758696833,2.6806508,0.595717049,14.2887319,37.109159,19.2784048,48.1334,-5.06006,1.1,6,14,45.7,25,19,52.4,14-08-2021
106.7066,-22.3866,358.5151,1.4361,0.760288797,2.8319748,0.603946181,14.2104805,37.043117,19.439679,48.3781,-4.94591,1.1,6,17,53.46,25,10,58.2,15-08-2021
107.8038,-22.6597,0.1173,1.3512,0.761967329,2.9804246,0.612128368,14.1261623,36.9736559,19.5979287,48.6153,-4.83382,1.1,6,21,2.99,25,1,57.7,16-08-2021
108.84,-22.9528,1.7121,1.2656,0.763730737,3.1258851,0.620260133,14.0358641,36.9008719,19.7531168,48.8453,-4.72373,1.1,6,24,14.17,24,52,50.4,17-08-2021
109.8178,-23.2648,3.2994,1.1794,0.765577263,3.2682486,0.628338041,13.9396457,36.8248638,19.9051773,49.0685,-4.61557,1.1,6,27,26.9,24,43,35.9,18-08-2021
110.7397,-23.5944,4.8787,1.0928,0.76750509,3.4074157,0.636358687,13.8375496,36.7457333,20.0540153,49.2852,-4.50929,1.1,6,30,41.06,24,34,13.7,19-08-2021
111.6074,-23.9404,6.4499,1.0058,0.769512343,3.543295,0.644318687,13.7296128,36.663584,20.1995105,49.4958,-4.40483,1.1,6,33,56.54,24,24,43.4,20-08-2021
112.4225,-24.3019,8.0126,0.9185,0.771597101,3.6758027,0.652214681,13.6158825,36.5785219,20.3415257,49.7007,-4.30213,1.1,6,37,13.26,24,15,4.6,21-08-2021
113.1861,-24.6776,9.5667,0.8311,0.773757394,3.8048634,0.660043343,13.4964304,36.4906542,20.479918,49.9002,-4.20113,1.1,6,40,31.1,24,5,17,22-08-2021
113.8994,-25.0666,11.1119,0.7435,0.775991211,3.9304091,0.667801399,13.3713639,36.4000895,20.6145527,50.0946,-4.10178,1.1,6,43,49.98,23,55,20.2,23-08-2021
114.5632,-25.4677,12.6481,0.6558,0.778296506,4.05238,0.675485645,13.2408308,36.3069376,20.7453153,50.2842,-4.00401,1.1,6,47,9.8,23,45,13.9,24-08-2021
115.1784,-25.8799,14.175,0.5683,0.780671197,4.1707236,0.683092979,13.1050162,36.2113088,20.8721187,50.4694,-3.90778,1.1,6,50,30.48,23,34,57.8,25-08-2021
115.7462,-26.3021,15.6924,0.4809,0.783113177,4.2853949,0.690620411,12.9641351,36.1133136,20.9949058,50.6506,-3.81302,1.1,6,53,51.92,23,24,31.7,26-08-2021
116.2677,-26.7331,17.2003,0.3936,0.785620314,4.3963564,0.698065082,12.8184216,36.0130631,21.1136468,50.8279,-3.71969,1.1,6,57,14.05,23,13,55.4,27-08-2021
116.7441,-27.172,18.6984,0.3067,0.788190456,4.5035774,0.705424271,12.6681195,35.9106678,21.2283338,51.0017,-3.62773,1.1,7,0,36.77,23,3,8.6,28-08-2021
117.177,-27.6176,20.1867,0.2202,0.790821436,4.6070342,0.712695401,12.5134749,35.806238,21.3389747,51.1722,-3.53709,1.1,7,4,0.02,22,52,11.1,29-08-2021
117.5677,-28.0689,21.6649,0.1341,0.793511075,4.7067096,0.719876034,12.3547319,35.6998834,21.4455878,51.3399,-3.44771,1.1,7,7,23.71,22,41,2.9,30-08-2021
117.9178,-28.525,23.133,0.0484,0.796257186,4.8025929,0.726963873,12.1921316,35.5917128,21.5481976,51.5048,-3.35955,1.1,7,10,47.77,22,29,43.8,31-08-2021
